VGR ordrsp verification result !!!
ORDRSP Copy back checked on 2014-12-01 at 2014-12-22_05-29-45
 
Integration Missing ordrsps Count - 5248
 
Database ordrsp count - 17029
 
Integration Missing ORDRSP ID/s list.
----------------------------------------------
ORDER ID | ORDRSP ID
 OR73363963|6933248
 OR73363964|6931535
 OR73363964|6932855
 OR73363964|6947410
 OR73363965|6931539
 OR73363965|6932857
 OR73363966|6931552
 OR73363966|6932777
 OR73363967|6931570
 OR73363967|6932918
 OR73363968|6931577
 OR73363968|6931579
 OR73363969|6931617
 OR73363969|6931618
 OR73363970|6931642
 OR73363970|6932780
 OR73363971|6931653
 OR73363971|6932829
 OR73363972|6931668
 OR73363972|6933222
 OR73363980|1114893
 OR73363981|613039
 OR73363982|613045
 OR73363992|1114957
 OR73363993|613150
 OR73363994|1114966
 OR73364009|1115014
 OR73364013|6940623
 OR73364013|6941539
 OR73364015|1115049
 OR73364020|1115075
 OR73364032|613565
 OR73364033|POA20141203155606
 OR73364034|6944669
 OR73364034|6945244
 OR73364036|6944675
 OR73364036|6945146
 OR73364040|6944700
 OR73364040|6945126
 OR73364041|613596
 OR73364042|POA20141203161118
 OR73364043|1115180
 OR73364044|POA20141203161118
 OR73364059|1115253
 OR73364066|6952744
 OR73364066|6955326
 OR73364067|6952761
 OR73364067|6955471
 OR73364067|6972749
 OR73364068|6952808
 OR73364068|6955910
 OR73364068|6956611
 OR73364068|6977778
 OR73364069|6952809
 OR73364069|6955862
 OR73364070|6952879
 OR73364070|6956612
 OR73364071|6952884
 OR73364071|6952885
 OR73364072|6952892
 OR73364072|6956465
 OR73364073|6952893
 OR73364073|6956440
 OR73364074|6952908
 OR73364074|6955480
 OR73364075|6952921
 OR73364075|6955729
 OR73364076|6952925
 OR73364076|6955702
 OR73364077|6952926
 OR73364077|6955486
 OR73364078|6952938
 OR73364078|6955368
 OR73364079|6953266
 OR73364079|6955804
 OR73364080|6953319
 OR73364080|6955692
 OR73364081|6953320
 OR73364081|6955510
 OR73364082|6953326
 OR73364082|6955687
 OR73364083|6953331
 OR73364083|6953333
 OR73364084|6953345
 OR73364084|6953418
 OR73364085|6953346
 OR73364085|6953411
 OR73364086|6953347
 OR73364086|6953404
 OR73364087|6953348
 OR73364087|6953391
 OR73364089|6954458
 OR73364089|6955145
 OR73364090|6954572
 OR73364090|6955160
 OR73364091|6954736
 OR73364091|6955188
 OR73364092|1115353
 OR73364093|6954747
 OR73364093|6955194
 OR73364094|6954750
 OR73364094|6955215
 OR73364095|6954966
 OR73364095|6955261
 OR73364096|6954975
 OR73364096|6955275
 OR73364099|1115377
 OR73364100|1115380
 OR73364101|1115381
 OR73364103|614195
 OR73364104|1115382
 OR73364115|1115501
 OR73364118|1115510
 OR73364121|1115521
 OR73364122|1115541
 OR73364134|1115582
 OR73364137|614592
 OR73364138|1115606
 OR73364141|614621
 OR73364142|1115619
 OR73364153|15832461
 OR73364156|POA20141204154811
 OR73364157|POA20141204154918
 OR73364158|614798
 OR73364159|1115714
 OR73364160|614803
 OR73364162|6966412
 OR73364162|6967246
 OR73364163|6966413
 OR73364163|6967003
 OR73364164|6966425
 OR73364164|6966990
 OR73364165|6966431
 OR73364165|6966999
 OR73364166|6966442
 OR73364166|6966993
 OR73364168|1115736
 OR73364176|1115756
 OR73364177|15832958
 OR73364179|6975345
 OR73364179|6977514
 OR73364180|6975377
 OR73364180|6977520
 OR73364181|6975380
 OR73364181|6977542
 OR73364182|6975383
 OR73364182|6977568
 OR73364183|6975389
 OR73364183|6977581
 OR73364185|6975514
 OR73364185|6977436
 OR73364186|6975521
 OR73364186|6977565
 OR73364187|6975523
 OR73364187|6977517
 OR73364188|6975532
 OR73364188|6977421
 OR73364189|6975537
 OR73364189|6977475
 OR73364189|6987517
 OR73364190|6975538
 OR73364190|6975539
 OR73364191|6975545
 OR73364191|6977478
 OR73364192|6975548
 OR73364192|6975550
 OR73364193|6975691
 OR73364193|6977521
 OR73364194|6975715
 OR73364194|6977526
 OR73364195|6975723
 OR73364195|6977545
 OR73364196|6975734
 OR73364196|6977583
 OR73364197|6975770
 OR73364197|6975772
 OR73364198|6975776
 OR73364198|6977481
 OR73364199|6975780
 OR73364199|6977451
 OR73364200|6975921
 OR73364200|6975922
 OR73364201|6975933
 OR73364201|6977535
 OR73364209|6979437
 OR73364209|6979986
 OR73364215|1115999
 OR73364225|615760
 OR73364230|6986444
 OR73364230|6986675
 OR73364231|6986451
 OR73364231|6986688
 OR73364232|6986456
 OR73364232|6986682
 OR73364232|6986947
 OR73460062|603627
 OR73460458|607603
 OR73460625|609514
 OR73460626|609515
 OR73460627|1113561
 OR73460632|1113621
 OR73460633|609652
 OR73460634|6882145
 OR73460634|6883598
 OR73460635|6882181
 OR73460635|6883864
 OR73460636|6882182
 OR73460636|6883661
 OR73460637|6882185
 OR73460637|6883909
 OR73460638|6882187
 OR73460638|6883506
 OR73460638|6962703
 OR73460638|6987523
 OR73460645|1113645
 OR73460650|6884023
 OR73460650|6885981
 OR73460651|6884064
 OR73460651|6886424
 OR73460652|6884075
 OR73460652|6886441
 OR73460653|6884084
 OR73460653|6886268
 OR73460654|6884087
 OR73460654|6886260
 OR73460655|6884088
 OR73460655|6885897
 OR73460656|6884101
 OR73460656|6886358
 OR73460657|6884205
 OR73460657|6884218
 OR73460658|6884207
 OR73460658|6884264
 OR73460659|6884211
 OR73460659|6884563
 OR73460659|6912137
 OR73460660|6884214
 OR73460660|6884397
 OR73460661|6884257
 OR73460661|6884420
 OR73460662|6884413
 OR73460662|6886136
 OR73460663|6884414
 OR73460663|6886368
 OR73460664|6884417
 OR73460664|6884757
 OR73460665|6884450
 OR73460665|6885978
 OR73460666|6884451
 OR73460666|6886488
 OR73460666|6969601
 OR73460667|6884483
 OR73460667|6886353
 OR73460667|6903434
 OR73460667|6912135
 OR73460668|6884488
 OR73460668|6884764
 OR73460669|6884530
 OR73460669|6884766
 OR73460670|6884539
 OR73460670|6884604
 OR73460671|6884565
 OR73460671|6884688
 OR73460671|6912129
 OR73460672|6884566
 OR73460672|6886496
 OR73460673|6884567
 OR73460673|6884770
 OR73460674|6884578
 OR73460674|6884596
 OR73460675|6884587
 OR73460675|6885157
 OR73460676|6884597
 OR73460676|6886485
 OR73460677|6884603
 OR73460677|6884775
 OR73460678|6884606
 OR73460678|6884619
 OR73460679|6884612
 OR73460679|6885982
 OR73460680|6884625
 OR73460680|6885987
 OR73460681|1113658
 OR73460682|15811068
 OR73460689|6887280
 OR73460689|6890953
 OR73460695|1113735
 OR73460715|1113834
 OR73460727|6894034
 OR73460727|6895305
 OR73460728|6894035
 OR73460728|6898961
 OR73460730|6894607
 OR73460730|6895364
 OR73460731|610406
 OR73460733|1113956
 OR73460748|6898930
 OR73460748|6898944
 OR73460749|6898970
 OR73460749|6900376
 OR73460750|6898971
 OR73460750|6899150
 OR73460751|6898979
 OR73460751|6899037
 OR73460752|6898991
 OR73460752|6899004
 OR73460753|610659
 OR73460764|1114148
 OR73460767|6907755
 OR73460767|6907809
 OR73460768|6907756
 OR73460768|6907782
 OR73460769|6907757
 OR73460769|6907758
 OR73460770|6907759
 OR73460770|6907760
 OR73460771|1114185
 OR73460781|1114205
 OR73460782|6909789
 OR73460782|6910536
 OR73460782|6912128
 OR73460782|6928233
 OR73460782|6928313
 OR73460782|6942338
 OR73460782|6963142
 OR73460783|6909817
 OR73460783|6911573
 OR73460785|6910009
 OR73460785|6911663
 OR73460785|6937518
 OR73460786|6910011
 OR73460786|6911560
 OR73460787|6910020
 OR73460787|6911603
 OR73460788|6910034
 OR73460788|6911566
 OR73460789|6910042
 OR73460789|6911722
 OR73460789|6947311
 OR73460790|6910050
 OR73460790|6911679
 OR73460791|6910249
 OR73460791|6911678
 OR73460792|6910256
 OR73460792|6911774
 OR73460793|6910274
 OR73460793|6911628
 OR73460794|6910309
 OR73460794|6911665
 OR73460794|6972953
 OR73460795|6910328
 OR73460795|6912053
 OR73460795|6928393
 OR73460808|1114275
 OR73460809|1114294
 OR73460810|1114304
 OR73460833|1114363
 OR73460851|1114460
 OR73460852|1114464
 OR73460853|6918873
 OR73460853|6918903
 OR73460854|612099
 OR73460857|612152
 OR73460861|1114586
 OR73460869|6923371
 OR73460869|6923379
 OR73460870|6922574
 OR73460870|6923421
 OR73460871|6922575
 OR73460871|6923416
 OR73460872|6922576
 OR73460872|6923334
 OR73460874|6922582
 OR73460874|6923330
 OR73460875|6922595
 OR73460875|6923400
 OR73460875|6928388
 OR73460876|6922598
 OR73460876|6923375
 OR73460877|6922600
 OR73460877|6923411
 OR73460878|6922601
 OR73460878|6923360
 OR73460893|6929377
 OR73460893|6929428
 OR73460894|6929383
 OR73460894|6929789
 OR73460894|6972949
 OR73460895|6929382
 OR73460895|6929799
 OR73460896|6929384
 OR73460896|6929638
 OR73460900|6931135
 OR73460900|6932630
 OR73460900|6972955
 OR73460901|6931136
 OR73460901|6932131
 OR73460902|6931138
 OR73460902|6932102
 OR73460903|6931139
 OR73460903|6932096
 OR73460904|6931159
 OR73460904|6931764
 OR73460905|6931525
 OR73460905|6932269
 OR73460906|6931526
 OR73460906|6932078
 OR73460907|6931542
 OR73460907|6931962
 OR73460908|6931557
 OR73460908|6932007
 OR73460909|6931559
 OR73460909|6932723
 OR73460910|6931574
 OR73460910|6932015
 OR73460910|6976340
 OR73460911|6931589
 OR73460911|6932266
 OR73460912|6931619
 OR73460912|6932002
 OR73460912|6950286
 OR73460912|6987521
 OR73460913|6931649
 OR73460913|6932134
 OR73460914|6931661
 OR73460914|6931699
 OR73460915|1114798
 OR73460916|1114799
 OR73460937|1115015
 OR73460942|6940627
 OR73460942|6941536
 OR73460944|1115079
 OR73460956|6944677
 OR73460956|6945064
 OR73460957|6944701
 OR73460957|6945058
 OR73460958|613600
 OR73460962|1115224
 OR73460967|15828669
 OR73460969|1115258
 OR73460970|1115259
 OR73460971|6950990
 OR73460971|6951012
 OR73460972|6950993
 OR73460972|6951042
 OR73460973|6950995
 OR73460973|6951006
 OR73460973|6954838
 OR73460974|6950996
 OR73460974|6951030
 OR73460988|1115303
 OR73460989|6952742
 OR73460989|6955305
 OR73460990|6952750
 OR73460990|6955401
 OR73460991|6952777
 OR73460991|6954840
 OR73460992|6952778
 OR73460992|6954934
 OR73460993|6952781
 OR73460993|6955276
 OR73460994|6952787
 OR73460994|6954780
 OR73460995|6952792
 OR73460995|6954829
 OR73460995|6969597
 OR73460996|6952797
 OR73460996|6954678
 OR73460997|6952807
 OR73460997|6954675
 OR73460998|6952863
 OR73460998|6955077
 OR73460999|6952896
 OR73460999|6954830
 OR73461000|6952899
 OR73461000|6955066
 OR73461001|6952909
 OR73461001|6954694
 OR73461002|6952923
 OR73461002|6954765
 OR73461003|1115310
 OR73461004|6952930
 OR73461004|6954785
 OR73461005|6952931
 OR73461005|6954777
 OR73461006|1115311
 OR73461007|6952935
 OR73461007|6954697
 OR73461008|6952942
 OR73461008|6954788
 OR73461009|6952946
 OR73461009|6955058
 OR73461010|6953261
 OR73461010|6954702
 OR73461011|6953342
 OR73461011|6954758
 OR73461019|1115368
 OR73461035|1115442
 OR73461044|1115480
 OR73461063|6962635
 OR73461063|6963682
 OR73461064|6962636
 OR73461064|6963690
 OR73461065|6962642
 OR73461065|6963674
 OR73461076|6966417
 OR73461076|6966506
 OR73461077|6966420
 OR73461077|6966514
 OR73461077|6969583
 OR73461078|6966424
 OR73461078|6967292
 OR73461079|6966426
 OR73461079|6966510
 OR73461080|6966440
 OR73461080|6966504
 OR73461081|6966523
 OR73461081|6966909
 OR73461086|6973851
 OR73461086|6973948
 OR73461087|6973854
 OR73461087|6973920
 OR73461088|6973860
 OR73461088|6973862
 OR73461089|6973863
 OR73461089|6973875
 OR73461092|6975382
 OR73461092|6976256
 OR73461094|6975390
 OR73461094|6976216
 OR73461095|6975392
 OR73461095|6977011
 OR73461095|6985026
 OR73461096|6975395
 OR73461096|6976981
 OR73461097|6975396
 OR73461097|6977437
 OR73461098|6975397
 OR73461098|6978055
 OR73461099|6975398
 OR73461099|6977383
 OR73461099|6981098
 OR73461100|6975404
 OR73461100|6976958
 OR73461101|6975552
 OR73461101|6976913
 OR73461102|6975559
 OR73461102|6977014
 OR73461103|6975561
 OR73461103|6976908
 OR73461104|6975568
 OR73461104|6977434
 OR73461105|6975680
 OR73461105|6975869
 OR73461106|6975682
 OR73461106|6976917
 OR73461107|6975688
 OR73461107|6975874
 OR73461108|6975699
 OR73461108|6976368
 OR73461109|6975706
 OR73461109|6976960
 OR73461110|6975716
 OR73461110|6976832
 OR73461110|6982505
 OR73461111|6975733
 OR73461111|6977015
 OR73461112|6975736
 OR73461112|6977027
 OR73461113|6975737
 OR73461113|6975877
 OR73461114|6975742
 OR73461114|6975879
 OR73461115|6975743
 OR73461115|6976951
 OR73461116|6975756
 OR73461116|6976292
 OR73461117|6975761
 OR73461117|6976953
 OR73461118|6975767
 OR73461118|6976998
 OR73461119|6975768
 OR73461119|6977474
 OR73461120|6975778
 OR73461120|6975916
 OR73461121|6975930
 OR73461121|6977020
 OR73461122|6975932
 OR73461122|6977380
 OR73461123|6975939
 OR73461123|6977024
 OR73461136|1115957
 OR73461140|1115981
 OR73461150|6983301
 OR73461150|6983962
 OR73461167|6986445
 OR73461167|6986670
 OR73461168|1116122
 OR73517837|6882186
 OR73517837|6883497
 OR73517840|609773
 OR73517841|6884407
 OR73517841|6887087
 OR73517841|6947316
 OR73517842|6884487
 OR73517842|6887697
 OR73517843|6884589
 OR73517843|6887241
 OR73517844|6884618
 OR73517844|6887252
 OR73517845|6886980
 OR73517845|6887917
 OR73517846|6887066
 OR73517846|6888391
 OR73517847|6887067
 OR73517847|6887949
 OR73517865|1114056
 OR73517868|6898932
 OR73517868|6898960
 OR73517869|6898933
 OR73517869|6898994
 OR73517870|6898968
 OR73517870|6899003
 OR73517871|6898973
 OR73517871|6899045
 OR73517872|6898985
 OR73517872|6899031
 OR73517873|6898998
 OR73517873|6899060
 OR73517875|1114069
 OR73517878|6907422
 OR73517878|6908181
 OR73517879|6907751
 OR73517879|6907853
 OR73517880|6907753
 OR73517880|6907815
 OR73517880|6947315
 OR73517882|6909808
 OR73517882|6912244
 OR73517882|6947310
 OR73517883|6909810
 OR73517883|6912905
 OR73517883|6947420
 OR73517884|6909813
 OR73517884|6912307
 OR73517885|6910013
 OR73517885|6912341
 OR73517886|6910027
 OR73517886|6912287
 OR73517886|6972756
 OR73517887|6910025
 OR73517887|6912249
 OR73517891|1114392
 OR73517892|611878
 OR73517895|6918875
 OR73517895|6918896
 OR73517905|6922605
 OR73517905|6923482
 OR73517911|6929385
 OR73517911|6929450
 OR73517914|612857
 OR73517916|6931162
 OR73517916|6934406
 OR73517916|6937801
 OR73517916|6947406
 OR73517917|6931167
 OR73517917|6933445
 OR73517918|6931168
 OR73517918|6933446
 OR73517918|6947383
 OR73517919|6931532
 OR73517919|6933215
 OR73517920|6931540
 OR73517920|6933263
 OR73517920|6937806
 OR73517921|6931623
 OR73517921|6933328
 OR73517922|6931638
 OR73517922|6933374
 OR73517923|6931640
 OR73517923|6933337
 OR73517924|6931655
 OR73517924|6933407
 OR73517924|6937803
 OR73517924|6947417
 OR73517942|6944699
 OR73517942|6945273
 OR73517943|613648
 OR73517944|613647
 OR73517947|6950997
 OR73517947|6951375
 OR73517948|6952785
 OR73517948|6955459
 OR73517949|6952786
 OR73517949|6955490
 OR73517950|6952802
 OR73517950|6955697
 OR73517951|6952887
 OR73517951|6955719
 OR73517952|6952906
 OR73517952|6955781
 OR73517953|6952915
 OR73517953|6955752
 OR73517954|6952933
 OR73517954|6955717
 OR73517957|1115474
 OR73517961|6966429
 OR73517961|6966519
 OR73517962|6966432
 OR73517962|6967267
 OR73517964|6973865
 OR73517964|6973881
 OR73517965|6975503
 OR73517965|6977608
 OR73517966|6975506
 OR73517966|6977641
 OR73517967|6975727
 OR73517967|6977589
 OR73517968|6975746
 OR73517968|6977585
 OR73517983|1116109
 OR73517986|6986446
 OR73517986|6986678
 OR73517987|6986448
 OR73517987|6986683
 OR73517988|6986460
 OR73517988|6986671
 OR73606552|608372
 OR73606556|608706
 OR73606557|608836
 OR73606569|609080
 OR73606572|6882092
 OR73606572|6882094
 OR73606573|6882106
 OR73606573|6882107
 OR73606574|6892156
 OR73606574|6903266
 OR73606575|6892157
 OR73606575|6903267
 OR73606577|1113902
 OR73606579|610311
 OR73606580|1113903
 OR73606581|1113904
 OR73606582|6898911
 OR73606582|6903270
 OR73606583|6899899
 OR73606583|6908211
 OR73606584|6899898
 OR73606584|6903265
 OR73606585|611868
 OR73606586|611876
 OR73606587|1114398
 OR73606588|612135
 OR73606589|1114706
 OR73606590|1114751
 OR73606591|612998
 OR73606592|613012
 OR73606593|613495
 OR73606594|1115145
 OR73606595|15826866
 OR73606596|613548
 OR73606597|614040
 OR73606598|1115312
 OR73606599|1115402
 OR73606600|6957435
 OR73606600|6973573
 OR73606601|1115483
 OR73606602|614398
 OR73606603|614522
 OR73606604|1115578
 OR73606605|1115637
 OR73606606|614839
 OR73606607|6966920
 OR73606607|6973475
 OR73606608|614838
 OR73606609|1115733
 OR73606610|614840
 OR73606611|614837
 OR73606612|6966921
 OR73606612|6973496
 OR73606615|615093
 OR73606616|1115799
 OR73606617|6974787
 OR73606617|6975033
 OR73606618|6974788
 OR73606618|6974804
 OR73606619|1115838
 OR73606620|615316
 OR73606621|1115860
 OR73606622|615556
 OR73606623|1115967
 OR73606625|1116030
 OR73709920|608114
 OR73709943|6884001
 OR73709943|6884669
 OR73709943|6885678
 OR73709944|6884020
 OR73709944|6884672
 OR73709945|6884395
 OR73709945|6884714
 OR73709946|6884448
 OR73709946|6884720
 OR73709951|6898925
 OR73709951|6899907
 OR73709952|6909723
 OR73709952|6911547
 OR73709953|6909741
 OR73709953|6911541
 OR73709954|6910001
 OR73709954|6911544
 OR73709955|6910360
 OR73709955|6911529
 OR73709957|611612
 OR73709976|6931121
 OR73709976|6931729
 OR73709977|6931123
 OR73709977|6931722
 OR73709978|6931528
 OR73709978|6931717
 OR73709981|6931560
 OR73709981|6932001
 OR73709989|6952732
 OR73709989|6954668
 OR73709990|6952737
 OR73709990|6954643
 OR73709991|6952739
 OR73709991|6954667
 OR73709992|6953279
 OR73709992|6953280
 OR73710005|1115715
 OR73710006|1115716
 OR73710008|1115748
 OR73710010|6975328
 OR73710010|6975834
 OR73710011|6975554
 OR73710011|6975732
 OR73710012|6975555
 OR73710012|6975769
 OR73710013|6975938
 OR73710013|6976085
 OR73801968|608605
 OR73801970|608604
 OR73801976|1113836
 OR73801977|610372
 OR73801978|1114020
 OR73801979|6908288
 OR73801979|6909285
 OR73801979|6916343
 OR73801979|6928390
 OR73801979|6980743
 OR73801979|6986376
 OR73801979|6987524
 OR73801980|1114197
 OR73801987|6966528
 OR73801987|6972860
 OR73801988|1115762
 OR750100750|OR750100750
 OR75094905|590231
 OR75096029|598560
 OR75096140|599516
 OR75096360|600667
 OR75096651|602505
 OR75096889|604709
 OR75097019|605267
 OR75097046|605305
 OR75097099|605363
 OR75097171|606239
 OR75097233|606774
 OR75097281|607148
 OR75097290|607416
 OR75097306|607429
 OR75097325|607447
 OR75097350|607474
 OR75097356|607480
 OR75097373|607499
 OR75097393|607527
 OR75097397|607534
 OR75097447|607718
 OR75097454|607777
 OR75097484|608197
 OR75097488|608218
 OR75097532|608697
 OR75097552|608857
 OR75097560|609129
 OR75097564|609133
 OR75097576|609560
 OR75097577|609559
 OR75097579|609579
 OR75097583|609612
 OR75097586|4990880
 OR75097588|609653
 OR75097602|609912
 OR75097630|610772
 OR75097631|6125798335
 OR75097631|POA20141202055635
 OR75097632|19844968
 OR75097633|0212649295119825
 OR75097634|610776
 OR75097635|610778
 OR75097636|610774
 OR75097637|0095019487
 OR75097638|610779
 OR75097639|0095018904
 OR75097640|610780
 OR75097641|0095019482
 OR75097642|19844969
 OR75097643|610782
 OR75097644|610783
 OR75097645|610788
 OR75097646|610787
 OR75097647|610786
 OR75097648|610785
 OR75097649|610789
 OR75097650|610791
 OR75097651|610784
 OR75097652|0267867
 OR75097652|POA20141202055745
 OR75097653|610790
 OR75097654|15815819
 OR75097655|0267872
 OR75097655|POA20141202055855
 OR75097657|610794
 OR75097658|610795
 OR75097659|610797
 OR75097660|610793
 OR75097661|4990098
 OR75097662|610798
 OR75097663|610799
 OR75097664|610801
 OR75097665|610804
 OR75097666|610803
 OR75097667|610802
 OR75097668|610800
 OR75097669|610806
 OR75097670|610810
 OR75097671|610805
 OR75097672|610808
 OR75097673|610807
 OR75097674|610811
 OR75097675|610809
 OR75097676|0212649295119824
 OR75097677|610812
 OR75097678|610816
 OR75097679|610815
 OR75097680|610814
 OR75097681|19844970
 OR75097682|0212950285120237
 OR75097683|610813
 OR75097684|610817
 OR75097685|19844971
 OR75097686|0212649295119823
 OR75097687|610820
 OR75097689|0267868
 OR75097689|POA20141202060114
 OR75097690|610821
 OR75097691|610826
 OR75097692|0267873
 OR75097692|POA20141202060221
 OR75097693|610823
 OR75097694|610824
 OR75097695|0267869
 OR75097695|POA20141202060222
 OR75097696|610827
 OR75097697|610829
 OR75097698|0212649295119822
 OR75097699|610828
 OR75097701|18305531
 OR75097702|610831
 OR75097703|610832
 OR75097704|610830
 OR75097705|610833
 OR75097706|610834
 OR75097707|610835
 OR75097708|610836
 OR75097709|610838
 OR75097710|610839
 OR75097711|610841
 OR75097712|610842
 OR75097713|610840
 OR75097714|610843
 OR75097715|610846
 OR75097716|610844
 OR75097717|610845
 OR75097718|610848
 OR75097719|610847
 OR75097720|610851
 OR75097721|0095019517
 OR75097722|610852
 OR75097723|610853
 OR75097724|610855
 OR75097725|610856
 OR75097726|610857
 OR75097727|610858
 OR75097728|610859
 OR75097729|610860
 OR75097730|610861
 OR75097731|610864
 OR75097732|610863
 OR75097733|610865
 OR75097734|610866
 OR75097735|0267874
 OR75097735|POA20141202065827
 OR75097736|0267870
 OR75097736|POA20141202065827
 OR75097737|610873
 OR75097738|610875
 OR75097739|610874
 OR75097740|610878
 OR75097741|610877
 OR75097742|610876
 OR75097743|610879
 OR75097744|E141316
 OR75097745|610880
 OR75097747|610882
 OR75097748|610881
 OR75097749|610883
 OR75097750|610884
 OR75097754|610886
 OR75097755|610889
 OR75097756|610891
 OR75097758|610893
 OR75097759|610894
 OR75097760|610895
 OR75097761|610897
 OR75097762|610898
 OR75097763|19845045
 OR75097764|610900
 OR75097765|610902
 OR75097766|610901
 OR75097767|610903
 OR75097768|610904
 OR75097769|610905
 OR75097770|610907
 OR75097771|610908
 OR75097772|0212950285120238
 OR75097773|0212749325119904
 OR75097774|610910
 OR75097775|610909
 OR75097776|610911
 OR75097777|610913
 OR75097778|610912
 OR75097779|610914
 OR75097780|610916
 OR75097781|610915
 OR75097782|610918
 OR75097783|610917
 OR75097784|610919
 OR75097785|610922
 OR75097786|610920
 OR75097787|610923
 OR75097788|610921
 OR75097790|610925
 OR75097791|610926
 OR75097792|610927
 OR75097793|610928
 OR75097794|610933
 OR75097795|610937
 OR75097796|610932
 OR75097797|610934
 OR75097798|610935
 OR75097799|610939
 OR75097801|610941
 OR75097802|610945
 OR75097803|610946
 OR75097804|610947
 OR75097805|610949
 OR75097806|610954
 OR75097807|610958
 OR75097809|610962
 OR75097810|23650512
 OR75097810|23650513
 OR75097811|610964
 OR75097812|610967
 OR75097813|610968
 OR75097814|226133
 OR75097815|610969
 OR75097816|610971
 OR75097817|610972
 OR75097818|610973
 OR75097819|610976
 OR75097820|610975
 OR75097821|610977
 OR75097822|610995
 OR75097823|18305674
 OR75097824|610996
 OR75097825|610999
 OR75097826|611000
 OR75097827|610998
 OR75097828|611001
 OR75097829|611002
 OR75097830|15815965
 OR75097831|611007
 OR75097833|611012
 OR75097834|611013
 OR75097835|611014
 OR75097836|611015
 OR75097837|611019
 OR75097838|611018
 OR75097839|611024
 OR75097840|611025
 OR75097841|611030
 OR75097842|611029
 OR75097843|611036
 OR75097844|611035
 OR75097846|611038
 OR75097847|611043
 OR75097848|611041
 OR75097849|611042
 OR75097850|611044
 OR75097851|19845136
 OR75097853|611134
 OR75097857|02121050505120591
 OR75097858|611407
 OR75097859|19845286
 OR75097860|611408
 OR75097861|611411
 OR75097862|611410
 OR75097863|611409
 OR75097864|0267909
 OR75097864|POA20141202103628
 OR75097869|611695
 OR75097870|0095024842
 OR75097871|611692
 OR75097872|02121152465120974
 OR75097873|611697
 OR75097874|611694
 OR75097875|611698
 OR75097876|611696
 OR75097877|611701
 OR75097878|611700
 OR75097879|611699
 OR75097880|4990879
 OR75097882|19845433
 OR75097883|611828
 OR75097884|611827
 OR75097892|1114384
 OR75097908|612232
 OR75097909|612236
 OR75097910|612235
 OR75097911|02121552045122998
 OR75097912|02121552045122997
 OR75097913|001050620
 OR75097914|612233
 OR75097915|612241
 OR75097916|612243
 OR75097917|612239
 OR75097918|0267952
 OR75097918|POA20141202145305
 OR75097919|612240
 OR75097921|612242
 OR75097922|612237
 OR75097923|612250
 OR75097924|612247
 OR75097925|612249
 OR75097926|612248
 OR75097928|612245
 OR75097930|612251
 OR75097931|612265
 OR75097932|612267
 OR75097934|0267955
 OR75097934|POA20141202150437
 OR75097935|612285
 OR75097937|612286
 OR75097940|612341
 OR75097941|612342
 OR75097942|612592
 OR75097943|612593
 OR75097944|612594
 OR75097946|612596
 OR75097948|612598
 OR75097949|612595
 OR75097950|612603
 OR75097951|0267977
 OR75097951|POA20141203062003
 OR75097952|612600
 OR75097953|612602
 OR75097954|612601
 OR75097956|612605
 OR75097956|POA20141203065207
 OR75097957|612606
 OR75097963|0267976
 OR75097963|POA20141203074023
 OR75097964|0312749315124476
 OR75097965|612651
 OR75097966|612660
 OR75097968|612707
 OR75097971|0095030774
 OR75097972|612796
 OR75097975|612877
 OR75097976|612889
 OR75097978|03121053075125245
 OR75097979|03121153215125783
 OR75097980|03121153215125782
 OR75097981|0095032519
 OR75097982|612955
 OR75097983|18317043
 OR75097985|613013
 OR75097986|4993176
 OR75097987|613040
 OR75097988|613041
 OR75097989|613084
 OR75097993|15825556
 OR75097994|03121356305126844
 OR75097995|4993410
 OR75098011|4993964
 OR75098012|613411
 OR75098013|613412
 OR75098014|0268121
 OR75098014|POA20141203145452
 OR75098015|613418
 OR75098016|613415
 OR75098017|613414
 OR75098018|POA20141203145447
 OR75098019|03121555545127884
 OR75098020|613417
 OR75098021|613425
 OR75098022|613421
 OR75098023|613420
 OR75098024|613423
 OR75098026|613422
 OR75098027|0268069
 OR75098027|POA20141203145607
 OR75098028|613419
 OR75098029|613427
 OR75098031|19846491
 OR75098032|613429
 OR75098033|03121555545127883
 OR75098034|613432
 OR75098035|613430
 OR75098036|613431
 OR75098037|613434
 OR75098038|0095037403
 OR75098039|0268070
 OR75098039|POA20141203145607
 OR75098040|613437
 OR75098044|613499
 OR75098046|0268077
 OR75098046|POA20141203152232
 OR75098047|613498
 OR75098048|613500
 OR75098049|19846519
 OR75098050|613514
 OR75098057|613773
 OR75098058|613778
 OR75098059|613777
 OR75098062|613787
 OR75098063|613800
 OR75098064|613813
 OR75098067|613817
 OR75098069|18325279
 OR75098070|613819
 OR75098071|613820
 OR75098072|613834
 OR75098073|613836
 OR75098074|613837
 OR75098076|613839
 OR75098077|613844
 OR75098079|613856
 OR75098080|613860
 OR75098085|613868
 OR75098086|613869
 OR75098087|19846816
 OR75098088|0268120
 OR75098088|613882
 OR75098088|POA20141204083242
 OR75098089|613883
 OR75098090|613884
 OR75098091|613900
 OR75098094|0095041498
 OR75098095|0095041574
 OR75098096|613915
 OR75098097|613921
 OR75098098|613918
 OR75098099|613919
 OR75098100|613922
 OR75098101|613924
 OR75098102|613925
 OR75098103|613916
 OR75098104|613926
 OR75098105|613927
